Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Comb CO2
FORD F150,2.7,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,NFMXT02.73JK,pickup,6,17,23,20,4,No,453
FORD F150,2.7,6,SemiAuto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,NFMXT02.73JK,pickup,6,17,23,20,4,No,453
MASERATI Quattroporte GT,3,6,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NMAXJ03.0DFI,large car,3,16,25,19,4,No,453
MASERATI Quattroporte GT,3,6,Auto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NMAXJ03.0DFI,large car,3,16,25,19,4,No,453
MASERATI Quattroporte Modena,3,6,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NMAXJ03.0DFI,large car,3,16,25,19,4,No,453
MASERATI Quattroporte Modena,3,6,Auto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NMAXJ03.0DFI,large car,3,16,25,19,4,No,453
MERCEDES-BENZ Metris,2,4,Auto-9,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,NMBXT02.0U3B,special purpose,6,18,22,19,4,No,453
MERCEDES-BENZ Metris,2,4,Auto-9,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,NMBXT02.0U3B,special purpose,6,18,22,19,4,No,453
AUDI Q7,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MVGAT03.0N7M,standard SUV,5,18,23,20,4,No,453
AUDI Q7,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MVGAT03.0N7M,standard SUV,5,18,23,20,4,No,453
AUDI Q8,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MVGAT03.0N7M,standard SUV,5,18,23,20,4,No,453
AUDI Q8,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MVGAT03.0N7M,standard SUV,5,18,23,20,4,No,453
BMW M850i xDrive Convertible,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ04.4N63,small car,3,17,24,19,3,No,453
BMW M850i xDrive Convertible,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ04.4N63,small car,3,17,24,19,3,No,453
BMW M850i xDrive Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ04.4N63,midsize car,3,17,24,19,3,No,453
BMW M850i xDrive Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ04.4N63,midsize car,3,17,24,19,3,No,453
CHEVROLET Camaro,3.6,6,Man-6,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,MGMXV03.6165,small car,6,16,26,20,4,No,453
CHEVROLET Camaro,3.6,6,Man-6,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MGMXV03.6165,small car,6,16,26,20,4,No,453
VOLKSWAGEN Atlas Cross Sport,3.6,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MVGAT03.6VAS,small SUV,5,18,23,20,4,No,453
VOLKSWAGEN Atlas Cross Sport,3.6,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MVGAT03.6VAS,small SUV,5,18,23,20,4,No,453
GENESIS G80,3.3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LHYXV03.3HK6,large car,3,17,24,20,4,No,453
GENESIS G80,3.3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LHYXV03.3HK6,large car,3,17,24,20,4,No,453
PORSCHE 911 Carrera Cabriolet,3,6,AMS-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LPRXV03.0C92,small car,5,17,24,20,4,No,453
PORSCHE 911 Carrera Cabriolet,3,6,AMS-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LPRXV03.0C92,small car,5,17,24,20,4,No,453
GENESIS G80,3.3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,KHYXV03.3HK6,large car,3,17,24,20,4,No,453
GENESIS G80,3.3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,KHYXV03.3HK6,large car,3,17,24,20,4,No,453
HYUNDAI Santa Fe XL Ultimate,3.3,6,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,KHYXV03.3NJF,small SUV,3,18,23,20,4,No,453
HYUNDAI Santa Fe XL Ultimate,3.3,6,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,KHYXV03.3NJF,small SUV,3,18,23,20,4,No,453
MERCEDES-BENZ GLE400 4Matic,3,6,Auto-9,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,KMBXT03.0U2B,standard SUV,3,17,23,20,4,No,453
MERCEDES-BENZ GLE400 4Matic,3,6,Auto-9,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,KMBXT03.0U2B,standard SUV,3,17,23,20,4,No,453
FORD Bronco,2.7,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PFMXT02.72V6,small SUV,6,19,21,20,4,No,454
FORD Bronco,2.7,6,SemiAuto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PFMXT02.72V6,small SUV,6,19,21,20,4,No,454
FORD Explorer,3,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PFMXT03.03U2,standard SUV,5,17,24,20,4,No,454
FORD Explorer,3,6,SemiAuto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PFMXT03.03U2,standard SUV,5,17,24,20,4,No,454
BMW 750i,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NBMXJ04.4N63,large car,3,17,24,19,4,No,454
BMW 750i,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NBMXJ04.4N63,large car,3,17,24,19,4,No,454
BMW ALPINA B7,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NBMXJ04.4N63,large car,3,17,24,19,4,No,454
BMW ALPINA B7,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NBMXJ04.4N63,large car,3,17,24,19,4,No,454
BMW ALPINA B8 Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NBMXJ04.4N63,midsize car,3,17,24,19,4,No,454
BMW ALPINA B8 Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NBMXJ04.4N63,midsize car,3,17,24,19,4,No,454
BMW M850i xDrive Convertible,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NBMXJ04.4N63,small car,3,17,24,19,4,No,454
BMW M850i xDrive Convertible,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NBMXJ04.4N63,small car,3,17,24,19,4,No,454
BMW M850i xDrive Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NBMXJ04.4N63,midsize car,3,17,24,19,4,No,454
BMW M850i xDrive Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NBMXJ04.4N63,midsize car,3,17,24,19,4,No,454
MERCEDES-BENZ S560,4,8,Auto-9,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MMBXJ04.0U2A,small car,5,16,26,20,4,No,454
MERCEDES-BENZ S560,4,8,Auto-9,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MMBXJ04.0U2A,small car,5,16,26,20,4,No,454
MERCEDES-BENZ S560 4Matic,4,8,Auto-9,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MMBXJ04.0U2A,small car,5,16,26,20,4,No,454
MERCEDES-BENZ S560 4Matic,4,8,Auto-9,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MMBXJ04.0U2A,small car,5,16,26,20,4,No,454
FORD Expedition,3.5,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,KFMXT03.54HF,standard SUV,5,17,24,20,4,No,454
FORD Expedition,3.5,6,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,KFMXT03.54HF,standard SUV,5,17,24,20,4,No,454
FORD Explorer,3.5,6,SemiAuto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,KFMXT03.53E8,standard SUV,3,17,24,20,4,No,454
FORD Explorer,3.5,6,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,KFMXT03.53E8,standard SUV,3,17,24,20,4,No,454
GENESIS G90,3.3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,KHYXV03.3JKF,large car,3,17,24,20,4,No,454
GENESIS G90,3.3,6,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,KHYXV03.3JKF,large car,3,17,24,20,4,No,454
VOLKSWAGEN Atlas,3.6,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,KVGAT03.6VAS,small SUV,5,17,24,19,3,No,454
VOLKSWAGEN Atlas,3.6,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,KVGAT03.6VAS,small SUV,5,17,24,19,3,No,454
MERCEDES-BENZ S560 4Matic Maybach,4,8,Auto-9,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LMBXJ04.0U2A,large car,5,16,25,19,3,No,455
MERCEDES-BENZ S560 4Matic Maybach,4,8,Auto-9,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LMBXJ04.0U2A,large car,5,16,25,19,3,No,455
MERCEDES-BENZ S560 4Matic Maybach,4,8,Auto-9,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,KMBXJ04.0U2A,large car,5,16,25,19,3,No,455
MERCEDES-BENZ S560 4Matic Maybach,4,8,Auto-9,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,KMBXJ04.0U2A,large car,5,16,25,19,3,No,455
MERCEDES-BENZ AMG GLE 53 4Matic+,3,6,Auto-9,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PMBXT03.0HY2,standard SUV,6,18,22,19,4,No,456
MERCEDES-BENZ AMG GLE 53 4Matic+,3,6,Auto-9,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PMBXT03.0HY2,standard SUV,6,18,22,19,4,No,456
FORD Bronco,2.7,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,NFMXT02.72V6,small SUV,6,19,20,19,4,No,456
FORD Bronco,2.7,6,SemiAuto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,NFMXT02.72V6,small SUV,6,19,20,19,4,No,456
RAM 1500,5.7,8,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NCRXT05.75P1,pickup,5,18,22,19,4,No,456
RAM 1500,5.7,8,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NCRXT05.75P1,pickup,5,18,22,19,4,No,456
BMW 750i,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ04.4N63,large car,3,17,24,19,3,No,456
BMW 750i,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ04.4N63,large car,3,17,24,19,3,No,456
BMW Alpina B7,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXJ04.4N63,large car,3,17,24,19,3,No,456
BMW Alpina B7,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXJ04.4N63,large car,3,17,24,19,3,No,456
FORD Expedition,3.5,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT03.54HF,standard SUV,5,17,23,19,3,No,456
FORD Expedition,3.5,6,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT03.54HF,standard SUV,5,17,23,19,3,No,456
FORD Expedition MAX,3.5,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT03.54HF,standard SUV,5,17,23,19,3,No,456
FORD Expedition MAX,3.5,6,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT03.54HF,standard SUV,5,17,23,19,3,No,456
CHEVROLET Silverado 10,5.3,8,Auto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,KGMXT05.3386,pickup,5,17,24,19,3,No,456
CHEVROLET Silverado 10,5.3,8,Auto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,KGMXT05.3386,pickup,5,17,24,19,3,No,456
GMC Sierra 10,5.3,8,Auto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,KGMXT05.3386,pickup,5,17,24,19,3,No,456
GMC Sierra 10,5.3,8,Auto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,KGMXT05.3386,pickup,5,17,24,19,3,No,456
BMW ALPINA B8 Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXJ04.4N63,midsize car,3,17,24,19,4,No,457
BMW ALPINA B8 Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXJ04.4N63,midsize car,3,17,24,19,4,No,457
BMW M850i xDrive,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXJ04.4N63,small car,3,17,24,19,4,No,457
BMW M850i xDrive,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXJ04.4N63,small car,3,17,24,19,4,No,457
BMW M850i xDrive Convertible,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXJ04.4N63,small car,3,17,24,19,4,No,457
BMW M850i xDrive Convertible,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXJ04.4N63,small car,3,17,24,19,4,No,457
BMW M850i xDrive Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXJ04.4N63,midsize car,3,17,24,19,4,No,457
BMW M850i xDrive Gran Coupe,4.4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXJ04.4N63,midsize car,3,17,24,19,4,No,457
MASERATI Ghibli Modena,3,6,Auto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PMAXJ03.0DFI,midsize car,3,17,25,20,4,No,457
MASERATI Ghibli Modena,3,6,Auto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PMAXJ03.0DFI,midsize car,3,17,25,20,4,No,457
MASERATI Quattroporte Modena,3,6,Auto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PMAXJ03.0DFI,large car,3,17,25,20,4,No,457
MASERATI Quattroporte Modena,3,6,Auto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PMAXJ03.0DFI,large car,3,17,25,20,4,No,457
RAM 1500,5.7,8,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PCRXT05.75P1,pickup,5,17,22,19,4,No,457
RAM 1500,5.7,8,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PCRXT05.75P1,pickup,5,17,22,19,4,No,457
GENESIS G70,3.3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MHYXV03.3GK6,small car,3,17,25,20,4,No,457
GENESIS G70,3.3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MHYXV03.3GK6,small car,3,17,25,20,4,No,457
MERCEDES-BENZ Metris,2,4,Auto-9,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MMBXT02.0U3B,special purpose,5,18,22,19,3,No,457
MERCEDES-BENZ Metris,2,4,Auto-9,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MMBXT02.0U3B,special purpose,5,18,22,19,3,No,457
GENESIS G70,3.3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LHYXV03.3GK6,small car,3,17,25,20,4,No,457
GENESIS G70,3.3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LHYXV03.3GK6,small car,3,17,25,20,4,No,457
PORSCHE 718 Boxster GTS 4.0,3.7,6,Man-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV04.0S82,small car,5,17,24,19,4,No,458
PORSCHE 718 Boxster GTS 4.0,3.7,6,Man-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV04.0S82,small car,5,17,24,19,4,No,458
PORSCHE 718 Cayman GTS 4.0,3.7,6,Man-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PPRXV04.0S82,small car,5,17,24,19,4,No,458
PORSCHE 718 Cayman GTS 4.0,3.7,6,Man-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PPRXV04.0S82,small car,5,17,24,19,4,No,458
NISSAN Frontier,3.8,6,SemiAuto-9,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NNSXT03.8PRA,pickup,5,17,22,19,4,No,458
NISSAN Frontier,3.8,6,SemiAuto-9,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NNSXT03.8PRA,pickup,5,17,22,19,4,No,458
PORSCHE 718 Boxster GTS 4.0,4,6,Man-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NPRXV04.0S82,small car,5,17,24,19,4,No,458
PORSCHE 718 Boxster GTS 4.0,4,6,Man-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NPRXV04.0S82,small car,5,17,24,19,4,No,458
PORSCHE 718 Cayman GTS 4.0,4,6,Man-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NPRXV04.0S82,small car,5,17,24,19,4,No,458
PORSCHE 718 Cayman GTS 4.0,4,6,Man-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NPRXV04.0S82,small car,5,17,24,19,4,No,458
MERCEDES-BENZ AMG GLE 53 4Matic+,3,6,Auto-9,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,MMBXT03.0HY2,standard SUV,6,18,22,19,3,No,458
MERCEDES-BENZ AMG GLE 53 4Matic+,3,6,Auto-9,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MMBXT03.0HY2,standard SUV,6,18,22,19,3,No,458
PORSCHE 718 Boxster GTS 4.0,4,6,Man-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MPRXV04.0S82,small car,5,17,24,19,3,No,458
PORSCHE 718 Boxster GTS 4.0,4,6,Man-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MPRXV04.0S82,small car,5,17,24,19,3,No,458
PORSCHE 718 Cayman GTS 4.0,4,6,Man-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MPRXV04.0S82,small car,5,17,24,19,3,No,458
PORSCHE 718 Cayman GTS 4.0,4,6,Man-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MPRXV04.0S82,small car,5,17,24,19,3,No,458
GENESIS G70,3.3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,KHYXV03.3GK6,small car,3,17,25,20,4,No,458
GENESIS G70,3.3,6,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,KHYXV03.3GK6,small car,3,17,25,20,4,No,458
CHEVROLET Silverado,2.7,4,Auto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PGMXT02.7100,pickup,7,18,21,19,4,No,459
CHEVROLET Silverado,2.7,4,Auto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PGMXT02.7100,pickup,7,18,21,19,4,No,459
JEEP Wrangler,3.6,6,Man-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PCRXT03.65P0,small SUV,5,17,23,19,4,No,459
JEEP Wrangler,3.6,6,Man-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PCRXT03.65P0,small SUV,5,17,23,19,4,No,459
LEXUS RC F,5,8,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PTYXV05.0M5A,small car,5,16,24,19,4,No,459
LEXUS RC F,5,8,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PTYXV05.0M5A,small car,5,16,24,19,4,No,459
MERCEDES-BENZ Metris,2,4,Auto-9,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PMBXT02.0U3B,special purpose,6,18,22,19,4,No,459
MERCEDES-BENZ Metris,2,4,Auto-9,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PMBXT02.0U3B,special purpose,6,18,22,19,4,No,459
MERCEDES-BENZ S580 4Matic,4,8,Auto-9,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PMBXV04.0HY1,large car,5,16,25,19,4,No,459
MERCEDES-BENZ S580 4Matic,4,8,Auto-9,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PMBXV04.0HY1,large car,5,16,25,19,4,No,459
TOYOTA Tundra,3.4,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PTYXT03.4M5W,pickup,5,17,23,19,4,No,459
TOYOTA Tundra,3.4,6,SemiAuto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PTYXT03.4M5W,pickup,5,17,23,19,4,No,459
GENESIS G90,3.3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NHYXV03.3JK6,large car,3,17,24,19,4,No,459
GENESIS G90,3.3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NHYXV03.3JK6,large car,3,17,24,19,4,No,459
JEEP Wrangler,3.6,6,Man-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NCRXT03.65P8,small SUV,5,17,23,19,4,No,459
JEEP Wrangler,3.6,6,Man-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NCRXT03.65P8,small SUV,5,17,23,19,4,No,459
LEXUS RC F,5,8,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NTYXV05.0M5A,small car,5,16,24,19,4,No,459
LEXUS RC F,5,8,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NTYXV05.0M5A,small car,5,16,24,19,4,No,459
MERCEDES-BENZ S580 4Matic,4,8,Auto-9,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NMBXV04.0HY1,large car,5,16,25,19,4,No,459
MERCEDES-BENZ S580 4Matic,4,8,Auto-9,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NMBXV04.0HY1,large car,5,16,25,19,4,No,459
TOYOTA Tundra,3.4,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NTYXT03.4M5W,pickup,5,17,23,19,4,No,459
TOYOTA Tundra,3.4,6,SemiAuto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NTYXT03.4M5W,pickup,5,17,23,19,4,No,459
GENESIS G90,3.3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MHYXV03.3JK6,large car,3,17,24,19,3,No,459
GENESIS G90,3.3,6,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MHYXV03.3JK6,large car,3,17,24,19,3,No,459
JEEP Wrangler,3.6,6,Man-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MCRXT03.65P5,small SUV,7,17,23,19,3,No,459
JEEP Wrangler,3.6,6,Man-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MCRXT03.65P5,small SUV,7,17,23,19,3,No,459
LEXUS RC F,5,8,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MTYXV05.0M5A,small car,5,16,24,19,3,No,459
LEXUS RC F,5,8,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MTYXV05.0M5A,small car,5,16,24,19,3,No,459
PORSCHE Macan GTS,2.9,6,AMS-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MPRXT03.0CV6,small SUV,5,17,22,19,3,No,459
PORSCHE Macan GTS,2.9,6,AMS-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MPRXT03.0CV6,small SUV,5,17,22,19,3,No,459
JEEP Wrangler Unlimited,3.6,6,Man-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LCRXT03.65P0,small SUV,5,17,23,19,3,No,459
JEEP Wrangler Unlimited,3.6,6,Man-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LCRXT03.65P0,small SUV,5,17,23,19,3,No,459
LEXUS RC F,5,8,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LTYXV05.0M5A,small car,5,16,24,19,3,No,459
LEXUS RC F,5,8,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LTYXV05.0M5A,small car,5,16,24,19,3,No,459
PORSCHE Macan GTS,2.9,6,AMS-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LPRXT03.0CV6,small SUV,5,17,22,19,3,No,459
PORSCHE Macan GTS,2.9,6,AMS-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LPRXT03.0CV6,small SUV,5,17,22,19,3,No,459
JEEP Wrangler Unlimited,3.6,6,Man-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,KCRXT03.65P0,small SUV,5,17,23,19,3,No,459
JEEP Wrangler Unlimited,3.6,6,Man-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,KCRXT03.65P0,small SUV,5,17,23,19,3,No,459
JAGUAR F-Type P450 Convertible,5,8,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PJLXJ05.0FSM,small car,3,17,24,19,4,No,460
JAGUAR F-Type P450 Convertible,5,8,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PJLXJ05.0FSM,small car,3,17,24,19,4,No,460
